date;NO2;CO;HCHO;SO2;O3;CH4
2025-09-23 00:00:00+00:00;"6,99E+09";0.039030802086927;0.00024379558299463525;"4,57E+10";0.1140577470262845;18.309.173.583.984.300
2025-09-24 00:00:00+00:00;"6,35E+10";0.0390205034805882;0.0002783239981385343;0.00012107580791411182;0.113530483887051;17.925.723.266.601.500
2025-09-25 00:00:00+00:00;"2,35E+10";0.0275107962079346;0.0001600996639546903;"-2,42E+10";0.1132966431252884;1.867.250.752.766.920
2025-09-26 00:00:00+00:00;"2,46E+11";0.0310867089454246;0.00013990507988747788;"-5,02E+11";0.113969053057107;1.882.959.285.960.470
2025-09-27 00:00:00+00:00;"3,41E+09";0.0327839313281907;0.00014952509476036843;"2,64E+10";0.1169805964737227;
2025-09-28 00:00:00+00:00;"1,40E+10";0.0313087457726741;0.00010750107185920184;"-7,07E+10";0.1169012423717614;18.397.042.083.740.200
2025-09-29 00:00:00+00:00;"2,87E+11";0.0303827234144721;0.00014573307501478033;"1,77E+10";0.1168823007381323;
2025-09-30 00:00:00+00:00;"3,55E+10";;;;;
2025-10-01 00:00:00+00:00;;;;;0.1156163976499528;
2025-10-02 00:00:00+00:00;"2,93E+10";0.0263548131602314;0.00013518117106920698;"-7,76E+10";0.1151695066329204;
2025-10-03 00:00:00+00:00;"4,35E+11";0.0347939757329802;0.0001711595663933126;"4,31E+09";0.1164211858854149;
2025-10-04 00:00:00+00:00;"3,51E+10";0.0326750914255778;0.00017892722349422525;"3,21E+10";0.1145409029541593;18.794.046.020.507.800
2025-10-05 00:00:00+00:00;"1,59E+11";0.0321300408104434;0.00015743542793312702;-0.00014815505631607568;0.1155330414573351;
2025-10-06 00:00:00+00:00;"2,81E+11";0.0317678592961143;0.0001677193516970323;-0.00010898502453280592;0.118409574257605;
2025-10-07 00:00:00+00:00;"5,56E+10";0.0429353861138224;0.00016989838800465364;"1,80E+10";0.1194670877673409;173.366.064.453.125
2025-10-08 00:00:00+00:00;"4,78E+10";0.0373159868021806;0.0001862784506556636;0.0002207985770837695;0.1169297458095984;
2025-10-09 00:00:00+00:00;"5,29E+10";0.0385312500338141;0.0001575659583162131;"3,61E+10";0.1188392259857871;
2025-10-10 00:00:00+00:00;"4,72E+11";0.0350954918047556;0.0001739423947810792;0.00028985565797068347;0.1176872923970222;18.936.498.006.184.800
2025-10-11 00:00:00+00:00;"3,75E+10";0.0299976869045119;0.00024186090627154044;"-8,00E+10";0.1134594945293484;
2025-10-12 00:00:00+00:00;"1,62E+11";0.0267856517737662;0.0001315044150529006;"-6,34E+09";0.1149048324335705;
2025-10-13 00:00:00+00:00;"2,93E+11";0.0260190942324697;0.00012543128966144374;"6,75E+10";0.1174864744146664;
2025-10-14 00:00:00+00:00;"2,72E+10";0.0274996543648066;"9,37E+09";"-1,74E+11";0.118566159723383;18.649.695.909.288.100
2025-10-15 00:00:00+00:00;"3,06E+10";0.0311189932240681;0.00017721930183170392;"-6,20E+10";0.1183550834204211;18.803.540.174.696.100
2025-10-16 00:00:00+00:00;"3,58E+10";0.0293982227865074;0.00016418933015908502;0.0001558770065016826;0.1208205703984607;1.902.252.296.447.750
2025-10-17 00:00:00+00:00;"2,65E+11";0.029645704054113;0.00012398433528053857;"3,40E+10";0.1199033878969423;18.644.217.348.451.900
2025-10-18 00:00:00+00:00;"2,92E+11";0.0267004147171974;"9,31E+10";0.00010528836077300542;0.119154002178799;
2025-10-19 00:00:00+00:00;"4,22E+10";0.0375929259725155;0.00027475599798729974;-0.0002528685280969298;0.1156936626542698;
2025-10-20 00:00:00+00:00;"2,84E+10";0.0305450264025818;"9,98E+10";"-2,94E+11";0.1157401951425003;
2025-10-21 00:00:00+00:00;"3,55E+10";0.0297361811972223;0.00011949268135325042;"8,33E+09";0.1175482058615395;
2025-10-22 00:00:00+00:00;;;;;0.1196705651554194;
2025-10-23 00:00:00+00:00;"4,30E+11";0.0301649627777246;0.00017855806855814375;"2,61E+11";0.1159977289763364;
2025-10-24 00:00:00+00:00;;;;;0.1167697475263566;
2025-10-25 00:00:00+00:00;"4,16E+09";0.0358187497521822;0.00012459101715649014;0.0001627740437106695;0.1167261544050592;
2025-10-26 00:00:00+00:00;"4,83E+10";0.0352522537274205;0.00024092402461974412;"8,57E+10";0.1176390198595596;
2025-10-27 00:00:00+00:00;;;;;0.116649987345392;
2025-10-28 00:00:00+00:00;"3,43E+09";0.028489506936499;"4,93E+11";"-2,12E+10";0.1130275985959804;
2025-10-29 00:00:00+00:00;;;;;0.1167822462139707;
2025-10-30 00:00:00+00:00;"3,74E+10";0.0302024774253368;0.00016248556248148603;"-3,42E+09";0.1176384382627227;
2025-10-31 00:00:00+00:00;"3,42E+08";0.0274663604795932;"3,30E+10";"-6,00E+10";0.1161616620692339;
2025-11-01 00:00:00+00:00;;;0.00015503011551724435;;0.1159691273263006;
2025-11-02 00:00:00+00:00;"8,37E+09";0.0300705917179584;"6,44E+09";"8,51E+09";0.1180484976732369;
2025-11-03 00:00:00+00:00;;;;;0.1184747957370497;
2025-11-04 00:00:00+00:00;;;;;0.1166848808978543;
2025-11-05 00:00:00+00:00;;;;;0.117597611113028;
2025-11-06 00:00:00+00:00;"4,30E+10";0.0274688769131898;0.0002197830330032957;0.00022653957473396853;0.1136611659418452;
2025-11-07 00:00:00+00:00;"4,21E+09";0.0282878138435383;0.00021338478634586665;0.00019426026735275696;0.1143264779538819;
2025-11-08 00:00:00+00:00;;;;;0.1161395117188945;
2025-11-09 00:00:00+00:00;;;;;0.1170662772474867;
2025-11-10 00:00:00+00:00;;;;;0.1157139499079097;
2025-11-11 00:00:00+00:00;;;;;0.1170578598976135;
2025-11-12 00:00:00+00:00;;;0.0005288001848384738;;0.1159417514096606;
2025-11-13 00:00:00+00:00;;;0.0003192426811438054;;0.1156754107637838;
2025-11-14 00:00:00+00:00;;;;;0.1164853649609016;
2025-11-15 00:00:00+00:00;;;;;0.1167132371302807;
2025-11-16 00:00:00+00:00;;0.0301711782813072;0.0004171407526882831;0.00024153604208549951;0.1162500593698386;
2025-11-17 00:00:00+00:00;;0.0288859847933053;0.0003423984647573282;;0.115911913189021;
2025-11-18 00:00:00+00:00;"3,34E+10";0.0387312332168221;0.0002660483571364441;"5,89E+11";0.1136230769934076;
2025-11-19 00:00:00+00:00;;;0.0004872580636098671;"1,43E+10";0.1150462103612495;
2025-11-20 00:00:00+00:00;;;;;0.1161496889862147;
2025-11-21 00:00:00+00:00;;0.0288210622966289;0.00027493318521010224;-0.00010788044892251492;0.1141253427574128;
2025-11-22 00:00:00+00:00;;;0.0005513580923434347;;0.1166431718703472;
2025-11-23 00:00:00+00:00;;0.0311448976752303;0.00029405607710941695;"8,42E+10";0.1134733729290239;
2025-11-24 00:00:00+00:00;;;0.0002704465556522145;0.0001459522027289495;0.1164269442811156;
2025-11-25 00:00:00+00:00;"5,08E+10";0.0301002056027452;0.00024594702990725635;-0.00014056145866763673;0.1134655475616455;
2025-11-26 00:00:00+00:00;;0.0256856358968294;;;0.1129079005031874;
2025-11-27 00:00:00+00:00;;;;;0.1166756259221019;
2025-11-28 00:00:00+00:00;"3,32E+10";0.0283735310358385;0.0001340660377818808;0.00025789223554266547;0.1131674130306099;
2025-11-29 00:00:00+00:00;;0.0308067204342001;0.00021733447940040725;"8,09E+10";0.1146361685611985;
2025-11-30 00:00:00+00:00;;;;;0.1157643734054131;
2025-12-01 00:00:00+00:00;;;;;0.1168538690967993;
2025-12-02 00:00:00+00:00;"5,27E+10";0.0286020634695887;0.00020783332634575504;0.0001988986664133229;0.115005006618572;
2025-12-03 00:00:00+00:00;"8,00E+10";0.0291191041469573;0.0002534842470777221;"5,50E+10";0.1160704924753218;
2025-12-04 00:00:00+00:00;;;;;0.1160853649630691;
2025-12-05 00:00:00+00:00;"5,82E+10";0.0269377682019363;0.00019605152192525568;"3,74E+10";0.1152568163745331;
2025-12-06 00:00:00+00:00;;;;;0.1161870947389891;
2025-12-07 00:00:00+00:00;"2,01E+10";0.036378163844347;0.00015599950008133117;"2,27E+11";0.1144151653755794;
2025-12-08 00:00:00+00:00;;0.0246935170143842;;;0.1156462315808643;
2025-12-09 00:00:00+00:00;;;;;0.1169350806510809;
2025-12-10 00:00:00+00:00;"5,34E+10";0.0337165507177511;0.00021125404035763384;0.00015048121463912662;0.1164501228115775;
2025-12-11 00:00:00+00:00;;0.0303418154103888;;;0.1145451813936233;
2025-12-12 00:00:00+00:00;"3,74E+10";0.0305011377980311;0.00016247014978684353;"4,61E+10";0.1133280470967292;
2025-12-13 00:00:00+00:00;"4,69E+09";0.0293749473722917;0.00020948603297357395;"7,01E+10";0.1134682880206541;
2025-12-14 00:00:00+00:00;;0.0266687492174761;;;0.116745674700448;
2025-12-15 00:00:00+00:00;"5,51E+10";0.0284806331901839;0.0002239301740094864;0.0001313894603615905;0.115817309329004;
2025-12-16 00:00:00+00:00;;;;;0.1149170732859409;
2025-12-17 00:00:00+00:00;"4,81E+11";0.0297477234775821;0.00019320779938425403;"7,15E+10";0.1158098093036449;
2025-12-18 00:00:00+00:00;;0.0292855165898799;;;0.1152842539277943;
2025-12-19 00:00:00+00:00;;0.0287918616086244;;;0.1133415249712539;
2025-12-20 00:00:00+00:00;;0.0274659643570582;"8,58E+10";0.0004894666490145028;0.1134167311317992;
2025-12-21 00:00:00+00:00;;0.0255372001833858;"8,65E+10";0.0001574664614573911;0.1139320995319973;
2025-12-22 00:00:00+00:00;;;0.0004433197318576276;;0.1174387229662953;
2025-12-23 00:00:00+00:00;"3,72E+10";0.0275760876158109;0.00017985959796836443;0.0005508252249152671;0.114519652769421;
2025-12-24 00:00:00+00:00;;0.0230365756899118;"2,59E+10";0.000292176497168839;0.1160594834522767;
2025-12-25 00:00:00+00:00;"4,45E+11";0.0282438122216732;0.00016781634593299763;0.00023149894377638705;0.1153706208322987;
2025-12-26 00:00:00+00:00;;;0.00030674893787363544;"7,61E+10";0.1144637921542832;
2025-12-27 00:00:00+00:00;;;0.00031296006636694074;0.00015227744006551802;0.1131975343733122;
2025-12-28 00:00:00+00:00;;0.0233884304761886;0.0002635042110341601;0.0007772025419399142;0.1149792183529247;
2025-12-29 00:00:00+00:00;"9,58E+09";0.0305115521675156;0.00022400871275749524;0.0008807314268779009;0.1135624945163726;
2025-12-30 00:00:00+00:00;"6,93E+10";0.0328669709463914;0.0002470376828568988;0.0003819383093607886;0.1142217288866187;
2025-12-31 00:00:00+00:00;;;;;0.1152221126989884;
2026-01-01 00:00:00+00:00;;0.0292052627773955;"-6,59E+10";0.0001424708461854607;0.1149422445080497;
2026-01-02 00:00:00+00:00;"3,83E+10";0.0299080330878496;0.000224778296407229;0.00011988330503040093;0.1110627082261172;
2026-01-03 00:00:00+00:00;;0.027476809422175;0.00013953335428595892;0.0002650461678967986;0.1118345788934014;
2026-01-04 00:00:00+00:00;"4,38E+10";0.0286519681103527;0.00019237591887729416;0.00018466249078081656;0.1132571518872723;
2026-01-05 00:00:00+00:00;;;0.0001957604690687731;-0.0002160306175937876;0.1129188194419398;
2026-01-06 00:00:00+00:00;"2,40E+11";;0.0002715438412994239;0.0001374337213227201;0.1122966198758645;
2026-01-07 00:00:00+00:00;;;;;0.114240854527011;
2026-01-08 00:00:00+00:00;;0.0272040944546461;;;0.1135987309795437;
2026-01-09 00:00:00+00:00;;;;;0.114926165477796;
2026-01-10 00:00:00+00:00;;;;;0.1144683162371317;
2026-01-11 00:00:00+00:00;;;0.0002007357106776908;"-5,75E+10";0.1133972553141189;
2026-01-12 00:00:00+00:00;;;;;0.1138976814620422;
2026-01-13 00:00:00+00:00;;0.026646657846868;;;0.1131919161839918;
2026-01-14 00:00:00+00:00;"3,02E+11";0.0250355265392311;"9,51E+10";"3,63E+08";0.1116535451376077;
2026-01-15 00:00:00+00:00;;;;;0.1127852989417134;
2026-01-16 00:00:00+00:00;;;0.00014187157012202078;"2,41E+10";0.1117926224163084;
2026-01-17 00:00:00+00:00;"2,70E+11";;"4,69E+09";-0.0003683189050726858;0.1131405561710849;
2026-01-18 00:00:00+00:00;;;;;0.1136260091355352;
2026-01-19 00:00:00+00:00;"3,53E+09";0.0283652332231954;0.00014282849664787615;"6,00E+10";0.1147509230808778;
2026-01-20 00:00:00+00:00;"2,71E+10";0.0252896416932344;0.0001466692844717597;"3,89E+09";0.1127269794092033;
2026-01-21 00:00:00+00:00;"3,10E+10";0.02396420451502;0.00011359294655972695;"-3,62E+10";0.113240604825092;
2026-01-22 00:00:00+00:00;;;;;0.1126147574096015;
2026-01-23 00:00:00+00:00;;;;;0.1123092996351646;
2026-01-24 00:00:00+00:00;"3,01E+11";0.0266956793410437;"9,37E+10";"3,97E+09";0.1132798294226328;
2026-01-25 00:00:00+00:00;"9,29E+09";0.023809783367647;0.00013431999254212963;0.00014195769836078398;0.1138597850998242;
2026-01-26 00:00:00+00:00;;0.024502695351839;0.00012390473338283218;"3,95E+10";0.1120408459594755;
2026-01-27 00:00:00+00:00;;0.0329677228815853;;;0.1130168661475181;
2026-01-28 00:00:00+00:00;;;;;0.1144613799723711;
2026-01-29 00:00:00+00:00;"4,60E+10";0.0306626477375112;0.00012992350191500288;"-2,70E+10";0.1141063214251489;
2026-01-30 00:00:00+00:00;"2,01E+10";0.0329744715127162;0.00011349333679525578;"4,00E+09";0.1145591528126687;
2026-01-31 00:00:00+00:00;"4,31E+11";0.0308267900347709;0.00017714764390168997;0.00010834895100185436;0.1145718122522036;
2026-02-01 00:00:00+00:00;"2,42E+10";0.0310159879736602;0.00020952186352350628;"2,75E+10";0.1151714370106205;
2026-02-02 00:00:00+00:00;"4,53E+10";0.0311309306910543;"1,21E+11";"-7,66E+09";0.1139818274162032;
2026-02-03 00:00:00+00:00;"3,12E+10";0.0296041479644676;0.00020493602214093488;"3,78E+10";0.1143979506962227;
2026-02-04 00:00:00+00:00;"3,47E+10";0.0252427261854921;0.0001570253286142057;"2,62E+11";0.114322066532843;
2026-02-05 00:00:00+00:00;"3,19E+10";0.0296177944361135;0.0001973787446221457;"4,17E+09";0.1150883731968475;
2026-02-06 00:00:00+00:00;"2,65E+11";0.0307392848114813;0.0001720146918415821;"7,33E+10";0.1144249671787926;
2026-02-07 00:00:00+00:00;;;;;0.115009916099635;
2026-02-08 00:00:00+00:00;;;;;0.11514502537973;
2026-02-09 00:00:00+00:00;;;;;0.1135825088078325;
2026-02-10 00:00:00+00:00;"3,46E+10";0.0272286431863904;0.00022441822511609644;"-5,04E+10";0.1133329075845805;
2026-02-11 00:00:00+00:00;;;0.00026636646362021565;0.0001633452484384179;0.1128574451713851;
2026-02-12 00:00:00+00:00;"3,12E+10";0.0293441265821456;0.00016789679621406658;"2,00E+08";0.1122289049354466;
2026-02-13 00:00:00+00:00;;;;;0.1134262003681876;
2026-02-14 00:00:00+00:00;;;0.0003748918534256518;;0.1136999001557176;
2026-02-15 00:00:00+00:00;"3,00E+10";0.0320841891225427;0.00018298237155249807;"5,46E+10";0.1129701349771384;
2026-02-16 00:00:00+00:00;"5,25E+10";0.0310027195071732;0.00018395924001067345;0.0001176482054461303;0.1145579810395385;
2026-02-17 00:00:00+00:00;;0.0292482924248491;0.00023132918674188355;"9,01E+10";0.1151963650728717;
2026-02-18 00:00:00+00:00;;;;;0.1142308147567691;
2026-02-19 00:00:00+00:00;;;;;0.1121120549964182;
2026-02-20 00:00:00+00:00;"3,15E+09";0.0283543518079178;0.00013977823437016923;0.00021792853942770307;0.1110653109622724;
2026-02-21 00:00:00+00:00;;;0.0002543718874221668;;0.1132477948611432;
2026-02-22 00:00:00+00:00;;0.0285086277872324;;;0.1131548994418346;
2026-02-23 00:00:00+00:00;;;"2,24E+11";"-9,35E+10";0.1131016047614993;
2026-02-24 00:00:00+00:00;;;;;0.1141276808850693;
2026-02-25 00:00:00+00:00;;0.0236291959881782;;;0.1125548427755182;
2026-02-26 00:00:00+00:00;"4,38E+11";;0.0002075539542905365;"6,11E+10";0.1132522297627998;
2026-02-27 00:00:00+00:00;"3,22E+09";0.0222182186320424;0.00010526718454327368;"-5,70E+10";0.1132152879779989;
2026-02-28 00:00:00+00:00;;0.0235038585960865;0.0002607130246100756;"5,22E+09";0.1133505826195081;
2026-03-01 00:00:00+00:00;;;;;0.1142154424027963;
2026-03-02 00:00:00+00:00;;;0.00010503926491115376;0.0003777758392971009;0.1150309687310999;
2026-03-03 00:00:00+00:00;;;0.00015335016541939694;"4,23E+10";0.1142184366330956;
2026-03-04 00:00:00+00:00;"3,25E+11";0.0254200978144522;0.00012440544661431987;"8,92E+09";0.1130474778738888;
2026-03-05 00:00:00+00:00;"3,51E+11";0.0268534930422902;"3,90E+10";"-3,65E+09";0.1119655359423521;
2026-03-06 00:00:00+00:00;;;;;0.1147668409076604;
2026-03-07 00:00:00+00:00;;0.0242581963539123;0.00019492845084252103;-0.00023891175624157768;0.1153654591603712;
2026-03-08 00:00:00+00:00;"2,53E+10";0.0299722817209031;0.0001620692157964434;"6,12E+10";0.113188588483767;
2026-03-09 00:00:00+00:00;"4,68E+10";0.0330194775015115;0.0002780655806418508;0.00014136418511563015;0.1131812227946339;
2026-03-10 00:00:00+00:00;"4,30E+11";0.0339477939738167;0.0002722122294609576;"8,08E+10";0.1136591201930335;
2026-03-11 00:00:00+00:00;"1,48E+10";0.0218654381525185;0.00015096058377821463;"-6,20E+10";0.1120713960492249;
2026-03-12 00:00:00+00:00;"2,90E+10";0.027444144943729;0.0001495353756651569;"5,91E+10";0.1141761814554532;
2026-03-13 00:00:00+00:00;"3,48E+10";0.026351845782736;0.00021657649206948312;0.0001903648393029774;0.1145983968268741;
2026-03-14 00:00:00+00:00;"4,52E+10";0.0302762833307497;0.00019579946047088012;0.00016543456049162317;0.1148117186896728;
2026-03-15 00:00:00+00:00;"4,74E+10";0.0296879566364711;0.0001856217919945872;"1,56E+11";0.1156056238846345;
2026-03-16 00:00:00+00:00;"4,29E+10";0.0291102506706248;0.00017684188842946296;0.00011258555484043124;0.1149935986508022;
2026-03-17 00:00:00+00:00;"2,60E+10";0.0286314831199971;"3,96E+10";-0.00026378987240605056;0.1141318238594315;
2026-03-18 00:00:00+00:00;;0.0248683782087432;;;0.1137446345704974;
2026-03-19 00:00:00+00:00;"3,31E+09";0.0255179950346549;0.00017809237352767448;0.000515819046654542;0.1135692892201019;
2026-03-20 00:00:00+00:00;;;0.00026524189464301645;0.0003014122223248705;0.1153527428254936;
2026-03-21 00:00:00+00:00;"2,76E+09";0.0244913988613656;0.00022943805070099187;"2,75E+10";0.112625767109972;
2026-03-22 00:00:00+00:00;;0.0277478564530611;0.00016314779059030117;"5,24E+10";0.1147236514723662;
2026-03-23 00:00:00+00:00;"3,79E+10";0.0293362615912249;0.00013663940326831138;0.0001488912688835305;0.1158789868156115;
2026-03-24 00:00:00+00:00;;;0.0003270346548079568;0.0001917264461452659;0.1155683283101428;
2026-03-25 00:00:00+00:00;"4,08E+10";0.0301077883810766;0.0001705904514286279;"2,68E+10";0.1171443545908638;
2026-03-26 00:00:00+00:00;"5,29E+10";0.0293483674802162;0.00018252088160476308;"6,74E+09";0.1161295450998075;
2026-03-27 00:00:00+00:00;"4,98E+10";0.0272103492170572;0.00012934939017709851;"6,46E+10";0.1175024931629498;
2026-03-28 00:00:00+00:00;;;;;0.1156164504813425;
2026-03-29 00:00:00+00:00;"3,92E+11";0.0294566672809165;0.0001961814140808964;0.0005537070049491201;0.116326511583545;
2026-03-30 00:00:00+00:00;"3,27E+10";0.0306305609022577;0.00017040864304362913;0.00031190453903816106;0.1165047161506884;
2026-03-31 00:00:00+00:00;"2,71E+11";;0.00017809500632210985;"7,83E+10";0.116939160859946;
2026-04-01 00:00:00+00:00;"2,63E+11";0.0276866298789779;"9,96E+10";"-6,04E+11";0.1173062900250608;
2026-04-02 00:00:00+00:00;"2,01E+11";0.0309602506458759;"6,89E+09";0.0001829718607950781;0.1177812442183494;
2026-04-03 00:00:00+00:00;"2,35E+11";0.0267921885544503;0.0001335212514139571;"5,46E+11";0.1176742541067528;
2026-04-04 00:00:00+00:00;;;0.0002633910820198556;0.00010600328823784366;0.1166313995014537;
2026-04-05 00:00:00+00:00;"2,44E+10";0.0262346783032019;0.00015358887768260584;0.00014899340608694317;0.1172595782713456;19.002.360.704.210.000
2026-04-06 00:00:00+00:00;"2,43E+10";0.0253055449575185;"6,88E+10";-0.000102738513684623;0.1166789524934508;
2026-04-07 00:00:00+00:00;;;0.0003592163775465451;-0.0002146656333934516;0.1177109628915786;
2026-04-08 00:00:00+00:00;"2,32E+11";0.0321050088054367;0.0002871361357392743;0.0002154541201889515;0.1175263494704708;
2026-04-09 00:00:00+00:00;;0.0299256714060902;0.00041416902968194336;-0.00014946958981454372;0.1182850201924641;
2026-04-10 00:00:00+00:00;"4,61E+10";;0.00021010101932006364;0.000427896668043104;0.1180527065739487;
2026-04-11 00:00:00+00:00;"4,99E+11";0.0318397167656156;0.00023034356977267168;0.0006667019535539552;0.1196770995403781;
2026-04-12 00:00:00+00:00;"2,28E+10";0.0260302514697496;0.00016818284395060714;0.0002080368484409216;0.118052243734851;
2026-04-13 00:00:00+00:00;"2,23E+10";0.027023938750582;0.00017947764577415498;0.0002826168219502451;0.1171348212343273;
2026-04-14 00:00:00+00:00;"2,25E+10";0.0253997848026062;"9,04E+10";0.00013307684332975248;0.1164822081724802;18.847.133.040.889.600
2026-04-15 00:00:00+00:00;"3,21E+11";0.0271357904374599;0.00016903536148178816;0.00037194600703184153;0.1156232614408839;18.686.885.933.254.000
2026-04-16 00:00:00+00:00;"2,45E+10";0.0279540958052331;0.00015403893628513976;0.0005876853779089729;0.1169848742358612;18.820.093.566.894.500
2026-04-17 00:00:00+00:00;"3,25E+11";0.027990877777338;0.0002079557118232708;0.0002857183025105659;0.1167349275765997;18.164.040.283.203.100
2026-04-18 00:00:00+00:00;"3,72E+08";0.0303072985261678;0.00016269629919579963;0.00021806671568247977;0.1168932185480089;
2026-04-19 00:00:00+00:00;"4,09E+10";0.0305146607397883;0.00021114028258077604;"6,71E+10";0.1188959328062606;
2026-04-20 00:00:00+00:00;"4,04E+10";0.0288190877597246;0.00017597945109380154;"5,24E+10";0.1182414830634088;
2026-04-21 00:00:00+00:00;"5,78E+10";0.0289039632062549;0.00024014962629600496;0.00022156837139146565;0.1161208663022879;17.806.275.634.765.600
2026-04-22 00:00:00+00:00;;;;;0.1161379884138251;
2026-04-23 00:00:00+00:00;"4,20E+10";;0.0002940268695965642;-0.0005087486042611999;0.1154961954012061;
2026-04-24 00:00:00+00:00;"1,69E+10";0.031294743100611;"8,57E+10";"-6,92E+09";0.1173479597676884;
2026-04-25 00:00:00+00:00;"2,58E+11";0.0275526565313339;0.00012483763249761205;"1,25E+11";0.1178231663776166;18.557.583.923.339.800
2026-04-26 00:00:00+00:00;"3,00E+10";0.0249151593695084;0.00013412333406780488;"-4,87E+10";0.1165792625961881;187.633.447.265.625
2026-04-27 00:00:00+00:00;;;;;0.1165975578355066;
2026-04-28 00:00:00+00:00;"3,28E+11";0.0234993153180067;0.0001130942132890182;"1,01E+11";0.11556913658525;
2026-04-29 00:00:00+00:00;"8,60E+09";0.0242007356137037;"8,05E+10";"-3,46E+10";0.1174845178470467;
2026-04-30 00:00:00+00:00;;0.0279650557786226;0.00022210502389238436;0.0002328628786070861;0.1156324662945487;
2026-05-01 00:00:00+00:00;"6,06E+10";0.0260273974743627;0.00013153268014846434;"1,12E+11";0.1153946288607337;
2026-05-02 00:00:00+00:00;"4,00E+11";0.0229438713286072;0.00014366812055496584;0.0002636909891655457;0.1170296878977255;
2026-05-03 00:00:00+00:00;"3,16E+09";0.0262905294075608;0.00016457156795185614;0.00014349175927980633;0.1171612561200604;
