abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
0.3503510554566752,11.24022490842717,2.0,0.0009625028996062506,186.50082476647432,0.0367982164025306,0.03087646790286186,0.031337,0.0244809202849864,0.002551398676078605,6.5096352042956565e-06,0.6958930721156523,364.0013727740062,0.01506849315068493,0.03041651286184785,182.5,inf,0.6425955920752264,0.0027397260273972603,1.9417572645511054,0.031255433149635706,0.0,0.7192315893082598,0.0018362212355136978,0.25480670923115545,0.18904109589041096,0.8995767810307678,0.4136986301369863,26.421859457736254,-0.11634089812167524,0.0018465394053116912,0.0018392648494476177,-9.072109245009608e-06,0.0008197189236640798,0.0012377911390065999,0.0,0.0,20.27199105542198,1.2207921536963529,73.0,13.0,1.0329571736879755,0.012317296117544202,67.0,0.4465753424657535,0.030981702751152234,-0.21874124224119215,6.208960042196121e-06,0.08200480497965439,-8.95449779759859,-1138.8072006465718,0.8501587919870591,4.23214305532027,56.0,0.4136986301369863,0.0,1.5863583979122509,-0.04364648331398491,0.13781063596565318,0.7087612227555864,1.094867595844081e-05,0.6694924051989328,0.001839425666277208,0.007399374777773112,2.1270823283254194,0.007147297494654029,6.0286581085297005e-05,0.0
